	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
KI964630.1/78227-78341	8.90726687257675	2.11125610151803	0.147632449612379	14.3007591289131	2.16435664448758e-46	2.17082685768963e-44	up
CM003373.1/37327225-37327369	16.358074159287	1.51888037210569	0.106275717914209	14.2918853141204	2.45862154836819e-46	2.46197149500343e-44	up
CM000128.1/16783397-16783486	16.1953376533195	1.17332126018298	0.0821342366369809	14.2854101800308	2.69816142918964e-46	2.69594205749145e-44	up
AZSJ01000003.1/1401049-1401258	17.0680122787682	1.35672351648932	0.0949751278856048	14.2850401646572	2.71253058924531e-46	2.70744322387178e-44	up
GL377580.1/1777586-1777241	195.792372749639	1.45778772252735	0.102132820671153	14.2734501304055	3.20330417949197e-46	3.19213527387825e-44	up
CM000561.1/98414475-98414372	7.88962309024513	1.25719133072909	0.0880896125654624	14.2717318661701	3.28322493400344e-46	3.26913883993174e-44	up
JMFS01056375.1/17016-17106	2.62266867851513	2.00904342668269	0.140790507827533	14.2697363457468	3.37853500368367e-46	3.35862286501462e-44	up
LELG01000148.1/346-127	5.62706995007161	1.68868760447042	0.118365758638899	14.2666901635137	3.52936232105598e-46	3.50573859256749e-44	up
AKHW03000257.1/10227188-10227355	3.92239829803749	1.26311693358327	0.0885748486689687	14.2604469842666	3.85974347761234e-46	3.83082642840708e-44	up
CM000802.1/83068166-83068300	4.27600764913287	1.30710423678349	0.0916837912687702	14.2566556061335	4.07521551600092e-46	4.03819188868059e-44	up
JH835940.1/11393-11588	2.60920510936661	1.37968918374633	0.0968583796154103	14.244396708107	4.85724473769369e-46	4.80155559066104e-44	up
JJRS01047882.1/803-894	2.27896705290625	1.41948342108621	0.0996717736409216	14.2415788265196	5.0571462553371e-46	4.99516587083168e-44	up
AFYH01005908.1/9171-9084	8.0804476389872	1.51796185817054	0.106600452311219	14.2397318703571	5.19259024538574e-46	5.12075664870037e-44	up
ANKR01307211.1/633-860	8.29648102434994	1.57263781756971	0.110521845783257	14.2292033436882	6.03655298761665e-46	5.93408538435551e-44	up
FR883324.1/45587-45420	2.63076940443881	1.42877282882031	0.100425136227936	14.2272431234488	6.20813199040094e-46	6.09789690207496e-44	up
LGIT01000003.1/482814-482920	5.38223707712029	1.35125054628422	0.0950146039240289	14.2215037528825	6.73891268661078e-46	6.60873766156044e-44	up
ALWZ040926896.1/740-861	13.5250088358277	1.3126661072031	0.0923147852156643	14.2194568739609	6.93893802210174e-46	6.79410626259205e-44	up
LFYR01002184.1/107143-107039	5.77499558286687	1.46998972628965	0.103396148854999	14.2170645867201	7.18021648345746e-46	7.02477788256359e-44	up
AP014959.1/15007138-15007227	16.3291047679741	1.15211902777733	0.0810487650498745	14.215133655255	7.38103860889706e-46	7.21553503533889e-44	up
AAPE02034262.1/45949-46012	2.62153363137259	1.90282638570727	0.133940843107186	14.2064686287254	8.35328759600329e-46	8.14663280334388e-44	up
AOTI011172564.1/7135-7223	2.7091268651804	1.43809005680853	0.101232330603621	14.2058376828192	8.42886802441519e-46	8.21385538467636e-44	up
CM000378.2/60505869-60505763	49.1404500686167	1.42287869186232	0.100190315081643	14.2017588297117	8.93415951760771e-46	8.69939122492105e-44	up
GL377577.1/2740102-2739755	193.03180336552	1.46649953403891	0.103284850716125	14.1985927642916	9.34705728172922e-46	9.09426689094203e-44	up
JJRG01021357.1/6003-6082	7.03786725946156	1.77043281477124	0.12475138633572	14.1916884996116	1.03144955717207e-45	1.00276388917261e-43	up
LECW02000049.1/7924-7811	9.98733881417859	1.35851566267682	0.0957501234013304	14.1881348495258	1.08506418055426e-45	1.05240144732658e-43	up
DS562934.1/2334912-2334790	2.95635002369651	1.5117532675584	0.10662407877037	14.1783477521449	1.24749214526229e-45	1.20709529930442e-43	up
AASG02017340.1/2450-2308	12.1857083879598	1.24956671211748	0.0881430054965392	14.1765838943006	1.27923915506811e-45	1.23684494908339e-43	up
BDFN01001993.1/471259-471365	23.4640799044857	1.34164536746775	0.0946646552684444	14.1726113475319	1.35371447689299e-45	1.30782800495324e-43	up
JJRP01017066.1/1688-1556	2.6676601344152	1.5018941890911	0.106020276189002	14.166103344361	1.48515825676295e-45	1.43369444602039e-43	up
CM000522.1/9313375-9313505	4.01129530770648	1.43411018751037	0.101282985445062	14.1594383420724	1.63294030449335e-45	1.57266672008724e-43	up
BDDD01002043.1/27528-27634	5.78044331676015	1.28216022469896	0.0905791364041752	14.1551385407099	1.73595300399861e-45	1.66667687012209e-43	up
MJIL01000092.1/25091-24808	3.26442713574967	1.63297686741073	0.115379567646624	14.1530853401365	1.78739887806247e-45	1.71473632227363e-43	up
CM009302.1/6708138-6708293	2.28477231127371	1.4628971572992	0.10341198238326	14.146302232922	1.96838817163642e-45	1.88543794240191e-43	up
AWHE01009673.1/1830-1907	2.94215348984463	1.26482589694568	0.0894452192767845	14.1407881513682	2.12886664000459e-45	2.03599462670865e-43	up
AFEW01006788.1/2717-2836	333.964493196292	3.06239094374309	0.216633260609226	14.1362916069808	2.26931777286617e-45	2.16573602282017e-43	up
LL879938.1/20292-20369	2.54508060581435	1.60221094912721	0.113347719392965	14.1353611498129	2.29951264366708e-45	2.19240329797905e-43	up
KB445804.1/835630-835514	6.75992771142106	1.36183673933395	0.0963456351297811	14.1349085249114	2.31434527487652e-45	2.2048424567782e-43	up
JMFH01036502.1/19311-19232	7.10773817700927	1.73889039085274	0.123033874791304	14.1334278368647	2.36353613241112e-45	2.24650561352222e-43	up
CM000126.1/23857368-23857573	2.47318992776534	1.71101761288856	0.121075558682484	14.1318167886851	2.41824017527064e-45	2.29673290738705e-43	up
APLE01000717.1/32621-32539	3.45141993200436	1.40728713837197	0.0996567502053476	14.1213428641029	2.80592987375233e-45	2.66084907567168e-43	up
JFFI01001621.1/12672-12379	3.88629820557222	1.25767817742456	0.0890695770173808	14.120176827371	2.85274612309927e-45	2.70316852131098e-43	up
DS231957.1/66721-66635	710.685771182387	1.35623200562187	0.0960667304842753	14.1176034490304	2.95883558917753e-45	2.8015453414461e-43	up
AOGS01000001.1/47912-47796	3.15759702398618	1.36333099602003	0.0965759124759525	14.1166773480862	2.99796781677494e-45	2.83425030935351e-43	up
AFYH01144093.1/7609-7540	30.4393301841621	1.1262478082722	0.0798680836487439	14.1013500865425	3.72573036386119e-45	3.51151508828408e-43	up
CM001005.2/109688055-109688125	16.8625726017336	1.25049459716455	0.088704197983289	14.0973553179539	3.94270526548051e-45	3.71318027245116e-43	up
AE017282.2/596796-596890	9.34053670246076	1.49710966971203	0.106292948072946	14.0847506523632	4.71319413399694e-45	4.42531295312802e-43	up
CVMT01000002.1/1059951-1059847	3.55120847893552	1.38415346130729	0.0983739700129802	14.070322272494	5.78053773695633e-45	5.42333915886417e-43	up
JJRV01059395.1/11933-12055	29.9970934138095	1.84725046544074	0.131315596733328	14.0672586607674	6.03643518501842e-45	5.65912360990018e-43	up
AAPE02041005.1/14152-14070	2.47684294939833	1.36374752658567	0.0970117692628677	14.057547212549	6.92448524843338e-45	6.48674009600586e-43	up
AE004091.2/3677716-3677435	83.1711497102435	1.75597542975387	0.124917428527858	14.057089154395	6.96944120044269e-45	6.52390421634767e-43	up
CM000371.1/180529787-180529684	35.2840981144225	1.25119755835059	0.0891466169516899	14.0352780748666	9.48237614509903e-45	8.84935765595682e-43	up
LZPO01117038.1/148210-148082	19.878294542432	1.20185406558161	0.0856385029738168	14.0340387074383	9.64960000736209e-45	8.99861641774156e-43	up
CM001511.2/14645965-14646068	3750.69620300884	1.41997345848293	0.101278352078854	14.0205031908236	1.16783674988737e-44	1.08658981036243e-42	up
CP003740.1/2597496-2597623	18.9355521805993	1.25318841863045	0.0894260194121868	14.0136889338012	1.28550355461842e-44	1.19337257805735e-42	up
CM002493.1/32123386-32123514	18.8671065363516	1.08837336087225	0.0776869973695201	14.0097236052949	1.35932971295349e-44	1.26001292041247e-42	up
FAOM01405391.1/82635-82719	5.6149088347626	1.87508266918913	0.133898922526368	14.0037173848048	1.47926259600279e-44	1.37015449514833e-42	up
AP014959.1/12319784-12319865	4.82382225650525	1.11116348520152	0.0793647354558677	14.0007205822466	1.54298290953508e-44	1.42810355228244e-42	up
LAQI01000005.1/353834-353492	2.93996083051524	1.34923062960868	0.0963847761629654	13.998379031637	1.59466510027648e-44	1.47483228914559e-42	up
FAOM01252880.1/11834-11670	6.73955903458435	1.69410753659915	0.121082201828867	13.991383630383	1.75955059330713e-44	1.62489298918806e-42	up
APMT01117557.1/12831-12965	757.545681140608	1.89015411366519	0.135124123078912	13.9882803351208	1.83802683715834e-44	1.6923005035814e-42	up
CM001647.1/97624159-97624089	12.1910244696466	1.31971881330672	0.0943444480623337	13.9883039268487	1.83741730573039e-44	1.6923005035814e-42	up
AFSB01114440.1/8938-9099	70.4583578041422	1.34353375461251	0.0960963522373364	13.9811108677079	2.03289929088406e-44	1.87032794073676e-42	up
BACD03000025.1/138350-138526	7.26678179578221	1.38111915449527	0.0988509291621182	13.9717366968822	2.3190193346635e-44	2.12722644288435e-42	up
CP002479.1/3507799-3507728	3.84328026395244	1.94341393356341	0.13916495188803	13.964823090853	2.55539186085708e-44	2.34057212371144e-42	up
ALWT01049382.1/2506-2755	7.08928307857898	1.32888129351127	0.0951827950801791	13.961360268858	2.6826437984012e-44	2.45530514826537e-42	up
BDFN01001125.1/1450178-1450053	8.63174036891478	1.30379288327286	0.0934519363947149	13.9514806602402	3.08141088999039e-44	2.816103921283e-42	up
JH835341.1/6411662-6411768	1.8875674867922	1.30913626744446	0.0938451198032231	13.9499663934522	3.14753669937662e-44	2.87228426606529e-42	up
CM001013.2/113332225-113332100	3.60492050979842	1.49911834144992	0.107466034941707	13.9496943593675	3.15956475225569e-44	2.88113102534347e-42	up
ANKR01163542.1/2722-2559	51.7498102257562	1.26440273289639	0.0907904080530433	13.9266114120522	4.36582599242624e-44	3.9606157504253e-42	up
CAJW011575170.1/2216-2034	2.94912344722309	1.26300138121965	0.0907730139402878	13.9138420814195	5.21984375511935e-44	4.71803564243833e-42	up
KQ058905.1/2772163-2772307	675.560837424272	1.24454881668435	0.08953811212011	13.8996544288856	6.3647916218475e-44	5.74450359624464e-42	up
CM003536.1/50476256-50476388	5.60723318686532	1.47181785892094	0.105917987106046	13.8958254318725	6.71449504124372e-44	6.04686559994369e-42	up
KN831955.1/162241-161988	338.82476542066	1.40193408419086	0.100940497476536	13.8887178014626	7.4150833474799e-44	6.672926463168e-42	up
LVLJ01003018.1/13355-13275	3.06874763635273	1.24805393229013	0.0898734937490823	13.8867855273834	7.61780969553215e-44	6.85036946458823e-42	up
CM003300.1/11636590-11636503	8.04874911566015	1.52001965780671	0.109487873829256	13.8829954829258	8.03159742247604e-44	7.21721448732367e-42	up
LFEI01000237.1/22372-22265	370.889018684185	1.72689067327725	0.124420147914093	13.8795098882988	8.43185183178297e-44	7.56037677535643e-42	up
CM000039.3/64876215-64876320	23.3892087547854	1.46054214533612	0.105292030688263	13.8713455879708	9.44874585758969e-44	8.45988218669241e-42	up
AL591824.1/1861630-1861377	16.3213980956712	1.03865166106603	0.0749118698551547	13.8649811181367	1.032532690999e-43	9.23802509364234e-42	up
CM000366.1/3274652-3274560	39.0050302857897	1.48254350992736	0.106982955780365	13.8577542479852	1.14191318532279e-43	1.02092496137172e-41	up
JH835586.1/2826646-2826554	8.27875466142984	1.45895220484405	0.105283162566213	13.8574124226798	1.14736312833964e-43	1.02505521512185e-41	up
AFTD01090498.1/14864-14694	136.312135424601	1.44723010222439	0.104453198542909	13.8552971322355	1.18166882845038e-43	1.05494061396321e-41	up
HG417166.1/27843884-27844056	2.49608660054787	1.46177132625707	0.105541645758623	13.850185069126	1.26884757459457e-43	1.13195138974019e-41	up
CM007897.1/8267508-8267592	7618.74398588567	1.45748374166029	0.105257252679903	13.8468723489547	1.32872807005578e-43	1.18451550435846e-41	up
NIDE01000002.1/850412-850457	4.08857637450199	1.37605854096089	0.0993993047307468	13.8437441256592	1.38785169035132e-43	1.23543815792571e-41	up
JYNV01000242.1/135076-134882	11.1408709288097	1.34352692286218	0.0970955011771861	13.8371696584626	1.52077613264465e-43	1.35084307586597e-41	up
FN649747.1/1918254-1918462	10.4251708152138	1.260309568159	0.0911044840953583	13.8336721915887	1.59657380362306e-43	1.41511682976117e-41	up
ADWL01012471.1/6571-6776	3.69357976014214	1.29914639882201	0.093912879356664	13.8335274961392	1.59978936321387e-43	1.41694973527468e-41	up
CM001386.3/2115441-2115365	3.324320117935	1.66377380726874	0.120305131284518	13.8296163222994	1.68919071023414e-43	1.4939899613982e-41	up
CM002640.2/3453727-3453930	5.00688862379395	1.7571558242016	0.127066991591076	13.8285781555012	1.71374452996118e-43	1.51462140032389e-41	up
AYCK01005305.1/9942-9727	3.27829392678481	1.3265468854758	0.0959666691138818	13.8229960227297	1.85198450438564e-43	1.63562820305784e-41	up
BASE01000079.1/50508-50445	21.0677609387609	1.63171026894991	0.118138397899339	13.811853706872	2.1619574605835e-43	1.9053002408517e-41	up
AAXZ01000002.1/974713-974424	12.2457339745392	1.25297724873489	0.0907692428214971	13.8039848057226	2.41145729364445e-43	2.11913031410458e-41	up
KQ001696.1/54019-54122	10.0465017903022	1.33770591749384	0.0969199142215888	13.8021780996982	2.47267092743291e-43	2.16983464156565e-41	up
CM000009.3/30387682-30387585	4.76870141036772	1.5679614765384	0.113646638362854	13.7968135188668	2.66368951233349e-43	2.33579841412494e-41	up
CM001505.2/99491638-99491797	2.39394216289928	1.49259552543539	0.108209013128056	13.793634026299	2.78375886692145e-43	2.4376251048302e-41	up
CM003280.1/38173618-38173752	25.2174490475577	1.53689098525156	0.111440622396688	13.7911199004326	2.88250097751743e-43	2.52230071362241e-41	up
AJIM01157898.1/695-808	21.7490147895935	1.33087286649076	0.0965476284087174	13.7846251474635	3.15400589119904e-43	2.75402262641134e-41	up
LDUR01000012.1/172005-171931	3.813296559202	1.41437318767496	0.10270989864836	13.7705635609401	3.83212056979582e-43	3.33434998246335e-41	up
CP003942.1/3498132-3498220	13.9662215949742	1.02630269559366	0.0745815775680263	13.7608070123962	4.38603385336646e-43	3.80291311662535e-41	up
CP005963.1/958169-958455	21.0171840134122	1.75231418136896	0.127493154007934	13.7443786296158	5.50435987873142e-43	4.75253360494553e-41	up
CM000819.4/56979313-56979381	4.08378851610835	1.4189978735467	0.103245701890476	13.7438929424103	5.54142012138547e-43	4.7811883965564e-41	up
FCOK02000001.1/23601-23537	2.46084330552587	1.44250069198364	0.104996634321901	13.7385422047071	5.96650800460846e-43	5.13718835643652e-41	up
ASAF01029391.1/102087-101981	16.5550243231633	1.8365019732085	0.133694168424256	13.7365899713791	6.12955043205992e-43	5.27389082052665e-41	up
APCM01025383.1/773-647	3.28012924446879	1.21365596055045	0.0883536334552847	13.7363446537225	6.15034932272317e-43	5.28810118508345e-41	up
CAAE01014677.1/176575-176838	353.339425908099	1.75057230300259	0.127450630594745	13.735297305581	6.23993976302967e-43	5.35766955953927e-41	up
CM002823.1/40169480-40169373	8.14279131267752	1.32904341624982	0.0968206829961114	13.7268543778317	7.01120463627493e-43	6.01152370855272e-41	up
CCCW010042300.1/26964-27051	94.0557485121718	1.24747441130314	0.0909823889724416	13.7111635052911	8.70506153205893e-43	7.45351274091715e-41	up
CM000235.2/69164423-69164292	99.3368729349438	1.22264958451406	0.0892750027760381	13.6953183589508	1.08284703194526e-42	9.23959622254435e-41	up
ALWT01039241.1/3540-3703	51.9359452445859	1.23652908162661	0.090297594004059	13.6939316630189	1.10371769087423e-42	9.41117512823616e-41	up
CM001250.2/13971759-13971922	3.71005840730514	1.32517571786671	0.0968132561454011	13.6879573172962	1.1983078918414e-42	1.01755625027424e-40	up
FAOM01579313.1/16726-16602	44.78491165295	1.32585222542993	0.0968648512104821	13.6876504620745	1.20337827500692e-42	1.02115951105535e-40	up
AEWC01036203.1/15670-15584	140.490174256154	1.40307882355344	0.102522123238725	13.6856200323353	1.23747051624989e-42	1.04864797323501e-40	up
CCCW010036044.1/4524-4420	13.371825444278	1.34169397357	0.0980682123392466	13.681232089035	1.31446380034312e-42	1.11160422260798e-40	up
FJ822135.1/22438-21866	19.3880012894696	1.0977423336979	0.0802826717335828	13.6734653941357	1.4626042166937e-42	1.23266086980708e-40	up
CM003265.1/30469347-30469241	9.00984946332256	1.57956669387101	0.115600352771701	13.6640300483382	1.66507639510029e-42	1.4004335991161e-40	up
AAPE02051494.1/42925-43111	2.61742681197561	1.17096941845303	0.0857116702862432	13.6617267466899	1.71859579142279e-42	1.44348017126115e-40	up
AARH02000848.1/40783-40676	3.10113127757781	1.21001415711951	0.0885829321280944	13.6596760577961	1.76768353875446e-42	1.48370055175347e-40	up
CGIG01000001.1/440384-440283	19.9367001602166	1.59531862016225	0.116825071989756	13.6556185499474	1.86895593061148e-42	1.56551052130759e-40	up
KL584830.1/722720-722628	12.4256332244923	1.57151701060103	0.115097564152005	13.6537816606231	1.91668137587013e-42	1.60331176230307e-40	up
CM002640.2/18979030-18979235	4.65035273234009	1.32988258109343	0.0974698416184949	13.6440416749491	2.1907448283386e-42	1.82638003015064e-40	up
HG417167.1/11220426-11220631	2.39631396418587	1.44883343908266	0.106197504782983	13.6428199706141	2.22776410022789e-42	1.85473754502318e-40	up
ANIN01000002.1/848792-848716	13.5546897902381	1.19443942214394	0.0875614120359908	13.6411621783004	2.278994356352e-42	1.896111018801e-40	up
CM001221.2/13930571-13930479	14.0078265202778	1.19456471796761	0.0875845603292434	13.6389874365649	2.34798069943141e-42	1.95219179122826e-40	up
